Runtime,Computationaltime,Backtracks
0 days 00:00:05.994890,0 days 00:00:05.991285,0
0 days 00:00:05.998793,0 days 00:00:05.995211,0
0 days 00:00:06.002773,0 days 00:00:05.999095,0
0 days 00:00:06.006594,0 days 00:00:06.003065,0
0 days 00:00:06.010369,0 days 00:00:06.006885,0
0 days 00:00:06.014277,0 days 00:00:06.010651,0
0 days 00:00:06.018154,0 days 00:00:06.014575,0
0 days 00:00:06.022005,0 days 00:00:06.018448,0
0 days 00:00:06.026063,0 days 00:00:06.022336,0
0 days 00:00:06.030060,0 days 00:00:06.026371,0
0 days 00:00:06.033823,0 days 00:00:06.030335,0
0 days 00:00:06.037744,0 days 00:00:06.034106,0
0 days 00:00:06.041673,0 days 00:00:06.038074,0
0 days 00:00:06.045500,0 days 00:00:06.041967,0
0 days 00:00:06.049356,0 days 00:00:06.045805,0
0 days 00:00:06.053275,0 days 00:00:06.049642,0
0 days 00:00:06.057291,0 days 00:00:06.053626,0
0 days 00:00:06.061261,0 days 00:00:06.057612,0
0 days 00:00:06.065056,0 days 00:00:06.061553,0
0 days 00:00:06.068900,0 days 00:00:06.065345,0
0 days 00:00:06.072795,0 days 00:00:06.069197,0
0 days 00:00:06.076663,0 days 00:00:06.073076,0
0 days 00:00:06.080452,0 days 00:00:06.076960,0
0 days 00:00:06.084351,0 days 00:00:06.080769,0
0 days 00:00:06.088192,0 days 00:00:06.084643,0
0 days 00:00:06.092156,0 days 00:00:06.088512,0
0 days 00:00:06.096189,0 days 00:00:06.092492,0
0 days 00:00:06.100067,0 days 00:00:06.096471,0
0 days 00:00:06.103876,0 days 00:00:06.100340,0
0 days 00:00:06.107672,0 days 00:00:06.104167,0
0 days 00:00:06.111492,0 days 00:00:06.107963,0
0 days 00:00:06.115355,0 days 00:00:06.111794,0
0 days 00:00:06.119095,0 days 00:00:06.115642,0
0 days 00:00:06.123124,0 days 00:00:06.119390,0
0 days 00:00:06.127033,0 days 00:00:06.123414,0
0 days 00:00:06.130977,0 days 00:00:06.127331,0
0 days 00:00:06.134879,0 days 00:00:06.131313,0
0 days 00:00:06.138813,0 days 00:00:06.135180,0
0 days 00:00:06.142787,0 days 00:00:06.139148,0
0 days 00:00:06.146633,0 days 00:00:06.143102,0
0 days 00:00:06.150460,0 days 00:00:06.146901,0
0 days 00:00:06.154312,0 days 00:00:06.150730,0
0 days 00:00:06.158166,0 days 00:00:06.154610,0
0 days 00:00:06.161999,0 days 00:00:06.158451,0
0 days 00:00:06.165867,0 days 00:00:06.162267,0
0 days 00:00:06.169840,0 days 00:00:06.166174,0
0 days 00:00:06.173646,0 days 00:00:06.170108,0
0 days 00:00:06.177549,0 days 00:00:06.173939,0
0 days 00:00:06.181343,0 days 00:00:06.177824,0
0 days 00:00:06.185179,0 days 00:00:06.181641,0
0 days 00:00:06.189005,0 days 00:00:06.185456,0
0 days 00:00:06.192839,0 days 00:00:06.189292,0
0 days 00:00:06.196675,0 days 00:00:06.193111,0
0 days 00:00:06.200501,0 days 00:00:06.196959,0
0 days 00:00:06.204357,0 days 00:00:06.200781,0
0 days 00:00:06.208178,0 days 00:00:06.204655,0
0 days 00:00:06.211999,0 days 00:00:06.208455,0
0 days 00:00:06.215870,0 days 00:00:06.212266,0
0 days 00:00:06.219712,0 days 00:00:06.216146,0
0 days 00:00:06.223439,0 days 00:00:06.219993,0
0 days 00:00:06.227354,0 days 00:00:06.223739,0
0 days 00:00:06.231122,0 days 00:00:06.227650,0
0 days 00:00:06.234907,0 days 00:00:06.231414,0
0 days 00:00:06.238857,0 days 00:00:06.235201,0
0 days 00:00:06.242750,0 days 00:00:06.239155,0
0 days 00:00:06.246593,0 days 00:00:06.243016,0
0 days 00:00:06.250410,0 days 00:00:06.246851,0
0 days 00:00:06.254311,0 days 00:00:06.250708,0
0 days 00:00:06.258138,0 days 00:00:06.254582,0
0 days 00:00:06.262251,0 days 00:00:06.258479,0
0 days 00:00:06.266139,0 days 00:00:06.262554,0
0 days 00:00:06.270080,0 days 00:00:06.266430,0
0 days 00:00:06.273852,0 days 00:00:06.270369,0
0 days 00:00:06.277652,0 days 00:00:06.274135,0
0 days 00:00:06.281663,0 days 00:00:06.277961,0
0 days 00:00:06.285672,0 days 00:00:06.281962,0
0 days 00:00:06.289543,0 days 00:00:06.285945,0
0 days 00:00:06.293350,0 days 00:00:06.289843,0
0 days 00:00:06.297303,0 days 00:00:06.293634,0
0 days 00:00:06.301143,0 days 00:00:06.297596,0
0 days 00:00:06.304971,0 days 00:00:06.301429,0
0 days 00:00:06.308803,0 days 00:00:06.305274,0
0 days 00:00:06.312558,0 days 00:00:06.309076,0
0 days 00:00:06.316452,0 days 00:00:06.312868,0
0 days 00:00:06.320266,0 days 00:00:06.316737,0
0 days 00:00:06.324032,0 days 00:00:06.320546,0
0 days 00:00:06.327991,0 days 00:00:06.324353,0
0 days 00:00:06.331868,0 days 00:00:06.328283,0
0 days 00:00:06.335838,0 days 00:00:06.332161,0
0 days 00:00:06.339776,0 days 00:00:06.336134,0
0 days 00:00:06.343546,0 days 00:00:06.340080,0
0 days 00:00:06.347367,0 days 00:00:06.343816,0
0 days 00:00:06.351219,0 days 00:00:06.347653,0
0 days 00:00:06.355103,0 days 00:00:06.351509,0
0 days 00:00:06.359011,0 days 00:00:06.355397,0
0 days 00:00:06.362817,0 days 00:00:06.359298,0
0 days 00:00:06.366628,0 days 00:00:06.363111,0
0 days 00:00:06.370547,0 days 00:00:06.366916,0
0 days 00:00:06.374546,0 days 00:00:06.370864,0
0 days 00:00:06.378453,0 days 00:00:06.374866,0
0 days 00:00:06.382343,0 days 00:00:06.378757,0
0 days 00:00:06.386400,0 days 00:00:06.382652,0
0 days 00:00:06.390333,0 days 00:00:06.386684,0
0 days 00:00:06.394250,0 days 00:00:06.390666,0
0 days 00:00:06.398110,0 days 00:00:06.394528,0
0 days 00:00:06.401837,0 days 00:00:06.398384,0
0 days 00:00:06.405693,0 days 00:00:06.402151,0
0 days 00:00:06.409593,0 days 00:00:06.406010,0
0 days 00:00:06.413496,0 days 00:00:06.409868,0
0 days 00:00:06.417287,0 days 00:00:06.413759,0
0 days 00:00:06.421260,0 days 00:00:06.417576,0
0 days 00:00:06.425153,0 days 00:00:06.421557,0
0 days 00:00:06.429079,0 days 00:00:06.425445,0
0 days 00:00:06.433076,0 days 00:00:06.429376,0
0 days 00:00:06.436866,0 days 00:00:06.433358,0
0 days 00:00:06.440806,0 days 00:00:06.437146,0
0 days 00:00:06.444771,0 days 00:00:06.441119,0
0 days 00:00:06.448686,0 days 00:00:06.445073,0
0 days 00:00:06.452505,0 days 00:00:06.448958,0
0 days 00:00:06.456241,0 days 00:00:06.452797,0
0 days 00:00:06.460045,0 days 00:00:06.456530,0
0 days 00:00:06.463939,0 days 00:00:06.460341,0
0 days 00:00:06.467902,0 days 00:00:06.464241,0
0 days 00:00:06.471729,0 days 00:00:06.468161,0
0 days 00:00:06.475567,0 days 00:00:06.472002,0
0 days 00:00:06.479370,0 days 00:00:06.475860,0
0 days 00:00:06.483358,0 days 00:00:06.479694,0
0 days 00:00:06.487204,0 days 00:00:06.483647,0
0 days 00:00:06.491072,0 days 00:00:06.487494,0
0 days 00:00:06.494877,0 days 00:00:06.491372,0
0 days 00:00:06.499014,0 days 00:00:06.495224,0
0 days 00:00:06.503111,0 days 00:00:06.499339,0
0 days 00:00:06.507176,0 days 00:00:06.503425,0
0 days 00:00:06.511141,0 days 00:00:06.507501,0
0 days 00:00:06.515036,0 days 00:00:06.511451,0
0 days 00:00:06.518820,0 days 00:00:06.515322,0
0 days 00:00:06.522918,0 days 00:00:06.519134,0
0 days 00:00:06.526838,0 days 00:00:06.523236,0
0 days 00:00:06.530733,0 days 00:00:06.527148,0
0 days 00:00:06.534962,0 days 00:00:06.531100,0
0 days 00:00:06.538870,0 days 00:00:06.535248,0
0 days 00:00:06.543027,0 days 00:00:06.539207,0
0 days 00:00:06.546904,0 days 00:00:06.543353,0
0 days 00:00:06.550928,0 days 00:00:06.547205,0
0 days 00:00:06.554966,0 days 00:00:06.551281,0
0 days 00:00:06.558773,0 days 00:00:06.555261,0
0 days 00:00:06.562742,0 days 00:00:06.559062,0
0 days 00:00:06.566615,0 days 00:00:06.563074,0
0 days 00:00:06.570472,0 days 00:00:06.566895,0
0 days 00:00:06.574331,0 days 00:00:06.570749,0
0 days 00:00:06.578314,0 days 00:00:06.574640,0
0 days 00:00:06.582241,0 days 00:00:06.578634,0
0 days 00:00:06.586142,0 days 00:00:06.582547,0
0 days 00:00:06.590028,0 days 00:00:06.586430,0
0 days 00:00:06.593994,0 days 00:00:06.590341,0
0 days 00:00:06.597782,0 days 00:00:06.594284,0
0 days 00:00:06.601842,0 days 00:00:06.598134,0
0 days 00:00:06.605725,0 days 00:00:06.602142,0
0 days 00:00:06.609658,0 days 00:00:06.606016,0
0 days 00:00:06.613588,0 days 00:00:06.609938,0
0 days 00:00:06.617397,0 days 00:00:06.613882,0
0 days 00:00:06.621302,0 days 00:00:06.617696,0
0 days 00:00:06.625206,0 days 00:00:06.621612,0
0 days 00:00:06.629467,0 days 00:00:06.625574,0
0 days 00:00:06.633762,0 days 00:00:06.629792,0
0 days 00:00:06.637734,0 days 00:00:06.634049,0
0 days 00:00:06.641621,0 days 00:00:06.638049,0
0 days 00:00:06.645700,0 days 00:00:06.641929,0
0 days 00:00:06.649651,0 days 00:00:06.646023,0
0 days 00:00:06.653535,0 days 00:00:06.650017,0
0 days 00:00:06.657380,0 days 00:00:06.653835,0
0 days 00:00:06.661186,0 days 00:00:06.657668,0
0 days 00:00:06.665206,0 days 00:00:06.661516,0
0 days 00:00:06.669150,0 days 00:00:06.665513,0
0 days 00:00:06.673062,0 days 00:00:06.669470,0
0 days 00:00:06.677147,0 days 00:00:06.673391,0
0 days 00:00:06.680989,0 days 00:00:06.677447,0
0 days 00:00:06.684963,0 days 00:00:06.681322,0
0 days 00:00:06.688728,0 days 00:00:06.685240,0
0 days 00:00:06.692680,0 days 00:00:06.689025,0
0 days 00:00:06.696965,0 days 00:00:06.693029,0
0 days 00:00:06.701636,0 days 00:00:06.697382,0
0 days 00:00:06.706221,0 days 00:00:06.702115,0
0 days 00:00:06.710975,0 days 00:00:06.706609,0
0 days 00:00:06.715316,0 days 00:00:06.711308,0
0 days 00:00:06.719535,0 days 00:00:06.715695,0
0 days 00:00:06.723521,0 days 00:00:06.719867,0
0 days 00:00:06.727310,0 days 00:00:06.723809,0
0 days 00:00:06.731210,0 days 00:00:06.727604,0
0 days 00:00:06.735040,0 days 00:00:06.731517,0
0 days 00:00:06.738935,0 days 00:00:06.735354,0
0 days 00:00:06.742905,0 days 00:00:06.739227,0
0 days 00:00:06.746754,0 days 00:00:06.743199,0
0 days 00:00:06.750600,0 days 00:00:06.747033,0
0 days 00:00:06.754408,0 days 00:00:06.750892,0
0 days 00:00:06.758376,0 days 00:00:06.754709,0
0 days 00:00:06.762368,0 days 00:00:06.758728,0
0 days 00:00:06.766329,0 days 00:00:06.762655,0
0 days 00:00:06.770219,0 days 00:00:06.766617,0
0 days 00:00:06.774231,0 days 00:00:06.770549,0
0 days 00:00:06.778162,0 days 00:00:06.774520,0
0 days 00:00:06.782049,0 days 00:00:06.778517,0
0 days 00:00:06.786014,0 days 00:00:06.782332,0
0 days 00:00:06.789857,0 days 00:00:06.786329,0
0 days 00:00:06.793953,0 days 00:00:06.790173,0
0 days 00:00:06.797918,0 days 00:00:06.794241,0
0 days 00:00:06.801890,0 days 00:00:06.798238,0
0 days 00:00:06.805692,0 days 00:00:06.802177,0
0 days 00:00:06.809645,0 days 00:00:06.806038,0
0 days 00:00:06.813526,0 days 00:00:06.809985,0
0 days 00:00:06.817371,0 days 00:00:06.813828,0
0 days 00:00:06.821239,0 days 00:00:06.817688,0
0 days 00:00:06.825138,0 days 00:00:06.821545,0
0 days 00:00:06.828910,0 days 00:00:06.825417,0
0 days 00:00:06.832690,0 days 00:00:06.829191,0
0 days 00:00:06.836584,0 days 00:00:06.833012,0
0 days 00:00:06.840371,0 days 00:00:06.836890,0
0 days 00:00:06.844368,0 days 00:00:06.840681,0
0 days 00:00:06.848172,0 days 00:00:06.844646,0
0 days 00:00:06.852061,0 days 00:00:06.848475,0
0 days 00:00:06.856032,0 days 00:00:06.852354,0
0 days 00:00:06.860011,0 days 00:00:06.856353,0
0 days 00:00:06.863771,0 days 00:00:06.860281,0
0 days 00:00:06.867573,0 days 00:00:06.864063,0
0 days 00:00:06.871339,0 days 00:00:06.867884,0
0 days 00:00:06.875140,0 days 00:00:06.871632,0
0 days 00:00:06.879064,0 days 00:00:06.875411,0
0 days 00:00:06.882978,0 days 00:00:06.879374,0
0 days 00:00:06.886789,0 days 00:00:06.883264,0
0 days 00:00:06.890535,0 days 00:00:06.887064,0
0 days 00:00:06.894466,0 days 00:00:06.890844,0
0 days 00:00:06.898403,0 days 00:00:06.894755,0
0 days 00:00:06.902327,0 days 00:00:06.898683,0
0 days 00:00:06.906170,0 days 00:00:06.902627,0
0 days 00:00:06.909891,0 days 00:00:06.906441,0
0 days 00:00:06.913684,0 days 00:00:06.910186,0
0 days 00:00:06.917535,0 days 00:00:06.913984,0
0 days 00:00:06.921542,0 days 00:00:06.917824,0
0 days 00:00:06.925506,0 days 00:00:06.921873,0
0 days 00:00:06.929436,0 days 00:00:06.925789,0
0 days 00:00:06.933342,0 days 00:00:06.929735,0
0 days 00:00:06.937081,0 days 00:00:06.933616,0
0 days 00:00:06.940879,0 days 00:00:06.937364,0
0 days 00:00:06.944848,0 days 00:00:06.941164,0
0 days 00:00:06.948721,0 days 00:00:06.945126,0
0 days 00:00:06.952563,0 days 00:00:06.949005,0
0 days 00:00:06.956477,0 days 00:00:06.952835,0
0 days 00:00:06.960425,0 days 00:00:06.956773,0
0 days 00:00:06.964335,0 days 00:00:06.960707,0
0 days 00:00:06.968138,0 days 00:00:06.964631,0
0 days 00:00:06.971958,0 days 00:00:06.968423,0
0 days 00:00:06.975818,0 days 00:00:06.972249,0
0 days 00:00:06.979623,0 days 00:00:06.976095,0
0 days 00:00:06.983491,0 days 00:00:06.979895,0
0 days 00:00:06.987517,0 days 00:00:06.983769,0
0 days 00:00:06.991521,0 days 00:00:06.987849,0
0 days 00:00:06.995404,0 days 00:00:06.991833,0
0 days 00:00:06.999202,0 days 00:00:06.995674,0
0 days 00:00:07.003264,0 days 00:00:06.999530,0
0 days 00:00:07.007004,0 days 00:00:07.003551,0
0 days 00:00:07.011009,0 days 00:00:07.007295,0
0 days 00:00:07.014930,0 days 00:00:07.011283,0
0 days 00:00:07.018785,0 days 00:00:07.015209,0
0 days 00:00:07.022768,0 days 00:00:07.019118,0
0 days 00:00:07.026649,0 days 00:00:07.023075,0
0 days 00:00:07.030697,0 days 00:00:07.026940,0
0 days 00:00:07.034530,0 days 00:00:07.030967,0
0 days 00:00:07.038450,0 days 00:00:07.034892,0
0 days 00:00:07.042351,0 days 00:00:07.038818,0
0 days 00:00:07.046390,0 days 00:00:07.042651,0
0 days 00:00:07.050378,0 days 00:00:07.046682,0
0 days 00:00:07.054257,0 days 00:00:07.050652,0
0 days 00:00:07.058177,0 days 00:00:07.054559,0
0 days 00:00:07.062036,0 days 00:00:07.058458,0
0 days 00:00:07.066077,0 days 00:00:07.062334,0
0 days 00:00:07.069818,0 days 00:00:07.066354,0
0 days 00:00:07.073766,0 days 00:00:07.070133,0
0 days 00:00:07.077723,0 days 00:00:07.074099,0
0 days 00:00:07.081603,0 days 00:00:07.078005,0
0 days 00:00:07.085624,0 days 00:00:07.081906,0
0 days 00:00:07.089474,0 days 00:00:07.085929,0
0 days 00:00:07.093425,0 days 00:00:07.089792,0
0 days 00:00:07.097214,0 days 00:00:07.093716,0
0 days 00:00:07.101087,0 days 00:00:07.097502,0
0 days 00:00:07.105069,0 days 00:00:07.101432,0
0 days 00:00:07.109044,0 days 00:00:07.105359,0
0 days 00:00:07.113020,0 days 00:00:07.109338,0
0 days 00:00:07.116884,0 days 00:00:07.113300,0
0 days 00:00:07.120740,0 days 00:00:07.117159,0
0 days 00:00:07.124640,0 days 00:00:07.121041,0
0 days 00:00:07.128550,0 days 00:00:07.125001,0
0 days 00:00:07.132406,0 days 00:00:07.128844,0
0 days 00:00:07.136139,0 days 00:00:07.132680,0
0 days 00:00:07.140132,0 days 00:00:07.136426,0
0 days 00:00:07.144062,0 days 00:00:07.140435,0
0 days 00:00:07.148045,0 days 00:00:07.144371,0
0 days 00:00:07.151798,0 days 00:00:07.148324,0
0 days 00:00:07.155626,0 days 00:00:07.152088,0
0 days 00:00:07.159381,0 days 00:00:07.155898,0
0 days 00:00:07.163246,0 days 00:00:07.159650,0
0 days 00:00:07.167240,0 days 00:00:07.163536,0
0 days 00:00:07.171009,0 days 00:00:07.167541,0
0 days 00:00:07.174874,0 days 00:00:07.171309,0
0 days 00:00:07.178671,0 days 00:00:07.175162,0
0 days 00:00:07.182700,0 days 00:00:07.178964,0
0 days 00:00:07.186580,0 days 00:00:07.183000,0
0 days 00:00:07.190486,0 days 00:00:07.186904,0
0 days 00:00:07.194396,0 days 00:00:07.190792,0
0 days 00:00:07.198337,0 days 00:00:07.194686,0
0 days 00:00:07.202249,0 days 00:00:07.198639,0
0 days 00:00:07.206213,0 days 00:00:07.202543,0
0 days 00:00:07.210041,0 days 00:00:07.206503,0
0 days 00:00:07.214037,0 days 00:00:07.210363,0
0 days 00:00:07.217884,0 days 00:00:07.214315,0
0 days 00:00:07.221783,0 days 00:00:07.218172,0
0 days 00:00:07.225684,0 days 00:00:07.222089,0
0 days 00:00:07.229516,0 days 00:00:07.225975,0
0 days 00:00:07.233443,0 days 00:00:07.229816,0
0 days 00:00:07.237236,0 days 00:00:07.233730,0
0 days 00:00:07.241074,0 days 00:00:07.237507,0
0 days 00:00:07.245013,0 days 00:00:07.241350,0
0 days 00:00:07.248862,0 days 00:00:07.245297,0
0 days 00:00:07.252642,0 days 00:00:07.249147,0
0 days 00:00:07.256350,0 days 00:00:07.252914,0
0 days 00:00:07.260273,0 days 00:00:07.256665,0
0 days 00:00:07.264115,0 days 00:00:07.260541,0
0 days 00:00:07.267892,0 days 00:00:07.264388,0
0 days 00:00:07.271682,0 days 00:00:07.268200,0
0 days 00:00:07.275583,0 days 00:00:07.271959,0
0 days 00:00:07.279536,0 days 00:00:07.275896,0
0 days 00:00:07.283378,0 days 00:00:07.279805,0
0 days 00:00:07.287284,0 days 00:00:07.283675,0
0 days 00:00:07.291095,0 days 00:00:07.287551,0
0 days 00:00:07.294919,0 days 00:00:07.291380,0
0 days 00:00:07.298776,0 days 00:00:07.295195,0
0 days 00:00:07.302756,0 days 00:00:07.299122,0
0 days 00:00:07.306610,0 days 00:00:07.303034,0
0 days 00:00:07.310334,0 days 00:00:07.306888,0
0 days 00:00:07.314369,0 days 00:00:07.310647,0
0 days 00:00:07.318111,0 days 00:00:07.314642,0
0 days 00:00:07.321989,0 days 00:00:07.318409,0
0 days 00:00:07.325830,0 days 00:00:07.322274,0
0 days 00:00:07.329765,0 days 00:00:07.326131,0
0 days 00:00:07.333693,0 days 00:00:07.330043,0
0 days 00:00:07.337448,0 days 00:00:07.333973,0
0 days 00:00:07.341228,0 days 00:00:07.337742,0
0 days 00:00:07.345167,0 days 00:00:07.341543,0
0 days 00:00:07.349111,0 days 00:00:07.345465,0
0 days 00:00:07.353005,0 days 00:00:07.349438,0
0 days 00:00:07.356857,0 days 00:00:07.353314,0
0 days 00:00:07.360840,0 days 00:00:07.357170,0
0 days 00:00:07.364795,0 days 00:00:07.361157,0
0 days 00:00:07.368802,0 days 00:00:07.365115,0
0 days 00:00:07.372640,0 days 00:00:07.369092,0
0 days 00:00:07.376564,0 days 00:00:07.372936,0
0 days 00:00:07.380447,0 days 00:00:07.376875,0
0 days 00:00:07.384319,0 days 00:00:07.380745,0
0 days 00:00:07.388135,0 days 00:00:07.384632,0
0 days 00:00:07.392093,0 days 00:00:07.388434,0
0 days 00:00:07.395990,0 days 00:00:07.392408,0
0 days 00:00:07.399898,0 days 00:00:07.396309,0
0 days 00:00:07.403762,0 days 00:00:07.400179,0
0 days 00:00:07.407586,0 days 00:00:07.404035,0
0 days 00:00:07.411531,0 days 00:00:07.407914,0
0 days 00:00:07.415401,0 days 00:00:07.411797,0
0 days 00:00:07.419370,0 days 00:00:07.415692,0
0 days 00:00:07.423319,0 days 00:00:07.419683,0
0 days 00:00:07.427241,0 days 00:00:07.423611,0
0 days 00:00:07.431050,0 days 00:00:07.427529,0
0 days 00:00:07.435001,0 days 00:00:07.431341,0
0 days 00:00:07.438872,0 days 00:00:07.435334,0
0 days 00:00:07.442768,0 days 00:00:07.439183,0
0 days 00:00:07.446546,0 days 00:00:07.443065,0
0 days 00:00:07.450438,0 days 00:00:07.446850,0
0 days 00:00:07.454634,0 days 00:00:07.450796,0
0 days 00:00:07.460658,0 days 00:00:07.455463,0
0 days 00:00:07.467108,0 days 00:00:07.461451,0
0 days 00:00:07.474569,0 days 00:00:07.468123,0
0 days 00:00:07.482627,0 days 00:00:07.475692,0
0 days 00:00:07.489421,0 days 00:00:07.483398,0
0 days 00:00:07.501038,0 days 00:00:07.491992,0
0 days 00:00:07.507083,0 days 00:00:07.501698,0
0 days 00:00:07.513331,0 days 00:00:07.507762,0
0 days 00:00:07.517929,0 days 00:00:07.513734,0
0 days 00:00:07.523711,0 days 00:00:07.518517,0
0 days 00:00:07.529615,0 days 00:00:07.524235,0
0 days 00:00:07.535452,0 days 00:00:07.530153,0
0 days 00:00:07.541094,0 days 00:00:07.535974,0
0 days 00:00:07.546991,0 days 00:00:07.541618,0
0 days 00:00:07.552737,0 days 00:00:07.547509,0
0 days 00:00:07.558827,0 days 00:00:07.553247,0
0 days 00:00:07.564854,0 days 00:00:07.559350,0
0 days 00:00:07.570736,0 days 00:00:07.565406,0
0 days 00:00:07.576736,0 days 00:00:07.571276,0
0 days 00:00:07.581531,0 days 00:00:07.577146,0
0 days 00:00:07.585521,0 days 00:00:07.581864,0
0 days 00:00:07.589566,0 days 00:00:07.585910,0
0 days 00:00:07.593815,0 days 00:00:07.589914,0
0 days 00:00:07.597808,0 days 00:00:07.594156,0
0 days 00:00:07.601777,0 days 00:00:07.598139,0
0 days 00:00:07.605677,0 days 00:00:07.602069,0
0 days 00:00:07.609649,0 days 00:00:07.605969,0
0 days 00:00:07.613581,0 days 00:00:07.609952,0
0 days 00:00:07.617481,0 days 00:00:07.613899,0
0 days 00:00:07.621387,0 days 00:00:07.617802,0
0 days 00:00:07.625230,0 days 00:00:07.621695,0
0 days 00:00:07.629108,0 days 00:00:07.625573,0
0 days 00:00:07.633050,0 days 00:00:07.629428,0
0 days 00:00:07.636986,0 days 00:00:07.633368,0
0 days 00:00:07.640865,0 days 00:00:07.637274,0
0 days 00:00:07.644751,0 days 00:00:07.641165,0
0 days 00:00:07.648756,0 days 00:00:07.645097,0
0 days 00:00:07.652629,0 days 00:00:07.649076,0
0 days 00:00:07.656560,0 days 00:00:07.652937,0
0 days 00:00:07.660462,0 days 00:00:07.656889,0
0 days 00:00:07.664381,0 days 00:00:07.660789,0
0 days 00:00:07.668454,0 days 00:00:07.664775,0
0 days 00:00:07.672617,0 days 00:00:07.668875,0
0 days 00:00:07.676688,0 days 00:00:07.672997,0
0 days 00:00:07.680664,0 days 00:00:07.677043,0
0 days 00:00:07.684701,0 days 00:00:07.681040,0
0 days 00:00:07.688700,0 days 00:00:07.685045,0
0 days 00:00:07.692775,0 days 00:00:07.689029,0
0 days 00:00:07.697042,0 days 00:00:07.693136,0
0 days 00:00:07.701088,0 days 00:00:07.697405,0
0 days 00:00:07.705210,0 days 00:00:07.701458,0
0 days 00:00:07.711021,0 days 00:00:07.705877,0
0 days 00:00:07.717054,0 days 00:00:07.711533,0
0 days 00:00:07.723128,0 days 00:00:07.717608,0
0 days 00:00:07.729019,0 days 00:00:07.723680,0
0 days 00:00:07.734927,0 days 00:00:07.729571,0
0 days 00:00:07.740708,0 days 00:00:07.735489,0
0 days 00:00:07.746265,0 days 00:00:07.741236,0
0 days 00:00:07.752152,0 days 00:00:07.746910,0
0 days 00:00:07.758168,0 days 00:00:07.752729,0
0 days 00:00:07.763581,0 days 00:00:07.758729,0
0 days 00:00:07.769160,0 days 00:00:07.764155,0
0 days 00:00:07.775338,0 days 00:00:07.769781,0
0 days 00:00:07.781472,0 days 00:00:07.775949,0
0 days 00:00:07.787589,0 days 00:00:07.782075,0
0 days 00:00:07.793871,0 days 00:00:07.788185,0
0 days 00:00:07.799679,0 days 00:00:07.794438,0
0 days 00:00:07.805733,0 days 00:00:07.800249,0
0 days 00:00:07.811453,0 days 00:00:07.806273,0
0 days 00:00:07.817321,0 days 00:00:07.811994,0
0 days 00:00:07.823201,0 days 00:00:07.817869,0
0 days 00:00:07.828687,0 days 00:00:07.823691,0
0 days 00:00:07.834326,0 days 00:00:07.829226,0
0 days 00:00:07.840239,0 days 00:00:07.834910,0
0 days 00:00:07.846379,0 days 00:00:07.840846,0
0 days 00:00:07.852564,0 days 00:00:07.846932,0
0 days 00:00:07.858592,0 days 00:00:07.853149,0
0 days 00:00:07.864708,0 days 00:00:07.859233,0
0 days 00:00:07.870611,0 days 00:00:07.865256,0
0 days 00:00:07.876632,0 days 00:00:07.871208,0
0 days 00:00:07.882552,0 days 00:00:07.877185,0
0 days 00:00:07.888694,0 days 00:00:07.883161,0
0 days 00:00:07.894366,0 days 00:00:07.889227,0
0 days 00:00:07.899889,0 days 00:00:07.894936,0
0 days 00:00:07.905423,0 days 00:00:07.900432,0
0 days 00:00:07.911468,0 days 00:00:07.905996,0
0 days 00:00:07.917468,0 days 00:00:07.912079,0
0 days 00:00:07.923555,0 days 00:00:07.918000,0
0 days 00:00:07.929622,0 days 00:00:07.924144,0
0 days 00:00:07.935479,0 days 00:00:07.930198,0
0 days 00:00:07.941195,0 days 00:00:07.936027,0
0 days 00:00:07.946995,0 days 00:00:07.941747,0
0 days 00:00:07.953200,0 days 00:00:07.947526,0
0 days 00:00:07.959049,0 days 00:00:07.953795,0
0 days 00:00:07.964418,0 days 00:00:07.959594,0
0 days 00:00:07.970083,0 days 00:00:07.964968,0
0 days 00:00:07.976096,0 days 00:00:07.970633,0
0 days 00:00:07.982334,0 days 00:00:07.976712,0
0 days 00:00:07.988352,0 days 00:00:07.982904,0
0 days 00:00:07.994423,0 days 00:00:07.988891,0
0 days 00:00:08.000321,0 days 00:00:07.994991,0
0 days 00:00:08.006145,0 days 00:00:08.000850,0
0 days 00:00:08.011874,0 days 00:00:08.006732,0
0 days 00:00:08.017979,0 days 00:00:08.012464,0
0 days 00:00:08.023671,0 days 00:00:08.018515,0
0 days 00:00:08.029024,0 days 00:00:08.024177,0
0 days 00:00:08.035075,0 days 00:00:08.029636,0
0 days 00:00:08.040890,0 days 00:00:08.035633,0
0 days 00:00:08.045012,0 days 00:00:08.041267,0
0 days 00:00:08.049731,0 days 00:00:08.045493,0
0 days 00:00:08.055145,0 days 00:00:08.050274,0
0 days 00:00:08.059617,0 days 00:00:08.055591,0
0 days 00:00:08.063876,0 days 00:00:08.059984,0
0 days 00:00:08.069383,0 days 00:00:08.064282,0
0 days 00:00:08.073584,0 days 00:00:08.069781,0
0 days 00:00:08.077748,0 days 00:00:08.073933,0
0 days 00:00:08.081921,0 days 00:00:08.078112,0
0 days 00:00:08.086531,0 days 00:00:08.082285,0
0 days 00:00:08.090583,0 days 00:00:08.086920,0
0 days 00:00:08.094545,0 days 00:00:08.090920,0
0 days 00:00:08.098684,0 days 00:00:08.094910,0
0 days 00:00:08.102552,0 days 00:00:08.098996,0
0 days 00:00:08.106583,0 days 00:00:08.102864,0
0 days 00:00:08.110522,0 days 00:00:08.106883,0
