Runtime,Computationaltime,Backtracks
0 days 00:00:02.382466,0 days 00:00:02.378608,0
0 days 00:00:02.387034,0 days 00:00:02.383218,0
0 days 00:00:02.391763,0 days 00:00:02.387837,0
0 days 00:00:02.396570,0 days 00:00:02.392599,0
0 days 00:00:02.401082,0 days 00:00:02.397329,0
0 days 00:00:02.405794,0 days 00:00:02.401826,0
0 days 00:00:02.410479,0 days 00:00:02.406646,0
0 days 00:00:02.415141,0 days 00:00:02.411274,0
0 days 00:00:02.419764,0 days 00:00:02.415927,0
0 days 00:00:02.424475,0 days 00:00:02.420512,0
0 days 00:00:02.429158,0 days 00:00:02.425315,0
0 days 00:00:02.433876,0 days 00:00:02.429950,0
0 days 00:00:02.438421,0 days 00:00:02.434637,0
0 days 00:00:02.443011,0 days 00:00:02.439198,0
0 days 00:00:02.447731,0 days 00:00:02.443906,0
0 days 00:00:02.452379,0 days 00:00:02.448484,0
0 days 00:00:02.457080,0 days 00:00:02.453126,0
0 days 00:00:02.461831,0 days 00:00:02.457926,0
0 days 00:00:02.466344,0 days 00:00:02.462589,0
0 days 00:00:02.471037,0 days 00:00:02.467130,0
0 days 00:00:02.475669,0 days 00:00:02.471809,0
0 days 00:00:02.480660,0 days 00:00:02.476601,0
0 days 00:00:02.485184,0 days 00:00:02.481425,0
0 days 00:00:02.489851,0 days 00:00:02.485970,0
0 days 00:00:02.494511,0 days 00:00:02.490719,0
0 days 00:00:02.499309,0 days 00:00:02.495309,0
0 days 00:00:02.504008,0 days 00:00:02.500100,0
0 days 00:00:02.508585,0 days 00:00:02.504780,0
0 days 00:00:02.513630,0 days 00:00:02.509624,0
0 days 00:00:02.518202,0 days 00:00:02.514401,0
0 days 00:00:02.522813,0 days 00:00:02.519001,0
0 days 00:00:02.527553,0 days 00:00:02.523722,0
0 days 00:00:02.532165,0 days 00:00:02.528348,0
0 days 00:00:02.536784,0 days 00:00:02.532882,0
0 days 00:00:02.541425,0 days 00:00:02.537515,0
0 days 00:00:02.546029,0 days 00:00:02.542179,0
0 days 00:00:02.550585,0 days 00:00:02.546753,0
0 days 00:00:02.555232,0 days 00:00:02.551325,0
0 days 00:00:02.559982,0 days 00:00:02.556111,0
0 days 00:00:02.564547,0 days 00:00:02.560767,0
0 days 00:00:02.569114,0 days 00:00:02.565308,0
0 days 00:00:02.573742,0 days 00:00:02.569908,0
0 days 00:00:02.578494,0 days 00:00:02.574559,0
0 days 00:00:02.583068,0 days 00:00:02.579301,0
0 days 00:00:02.587751,0 days 00:00:02.583832,0
0 days 00:00:02.592483,0 days 00:00:02.588456,0
0 days 00:00:02.597282,0 days 00:00:02.593306,0
0 days 00:00:02.601866,0 days 00:00:02.598061,0
0 days 00:00:02.606452,0 days 00:00:02.602610,0
0 days 00:00:02.611231,0 days 00:00:02.607319,0
0 days 00:00:02.615904,0 days 00:00:02.612000,0
0 days 00:00:02.620458,0 days 00:00:02.616707,0
0 days 00:00:02.624956,0 days 00:00:02.621137,0
0 days 00:00:02.629574,0 days 00:00:02.625743,0
0 days 00:00:02.634225,0 days 00:00:02.630325,0
0 days 00:00:02.638753,0 days 00:00:02.634965,0
0 days 00:00:02.643448,0 days 00:00:02.639564,0
0 days 00:00:02.648087,0 days 00:00:02.644187,0
0 days 00:00:02.652719,0 days 00:00:02.648853,0
0 days 00:00:02.657218,0 days 00:00:02.653468,0
0 days 00:00:02.662054,0 days 00:00:02.658109,0
0 days 00:00:02.666583,0 days 00:00:02.662797,0
0 days 00:00:02.671077,0 days 00:00:02.667330,0
0 days 00:00:02.675754,0 days 00:00:02.671815,0
0 days 00:00:02.680683,0 days 00:00:02.676719,0
0 days 00:00:02.685395,0 days 00:00:02.681487,0
0 days 00:00:02.689935,0 days 00:00:02.686167,0
0 days 00:00:02.694757,0 days 00:00:02.690811,0
0 days 00:00:02.699366,0 days 00:00:02.695501,0
0 days 00:00:02.703918,0 days 00:00:02.700129,0
0 days 00:00:02.708485,0 days 00:00:02.704645,0
0 days 00:00:02.713452,0 days 00:00:02.709437,0
0 days 00:00:02.717907,0 days 00:00:02.714164,0
0 days 00:00:02.722508,0 days 00:00:02.718597,0
0 days 00:00:02.727436,0 days 00:00:02.723382,0
0 days 00:00:02.732404,0 days 00:00:02.728324,0
0 days 00:00:02.736929,0 days 00:00:02.733135,0
0 days 00:00:02.741372,0 days 00:00:02.737635,0
0 days 00:00:02.746113,0 days 00:00:02.742158,0
0 days 00:00:02.750648,0 days 00:00:02.746866,0
0 days 00:00:02.755272,0 days 00:00:02.751412,0
0 days 00:00:02.759948,0 days 00:00:02.756123,0
0 days 00:00:02.764752,0 days 00:00:02.760782,0
0 days 00:00:02.769331,0 days 00:00:02.765505,0
0 days 00:00:02.773913,0 days 00:00:02.770074,0
0 days 00:00:02.778553,0 days 00:00:02.774708,0
0 days 00:00:02.783289,0 days 00:00:02.779304,0
0 days 00:00:02.787847,0 days 00:00:02.784004,0
0 days 00:00:02.792658,0 days 00:00:02.788674,0
0 days 00:00:02.797964,0 days 00:00:02.793742,0
0 days 00:00:02.802505,0 days 00:00:02.798748,0
0 days 00:00:02.807031,0 days 00:00:02.803206,0
0 days 00:00:02.811682,0 days 00:00:02.807808,0
0 days 00:00:02.816312,0 days 00:00:02.812419,0
0 days 00:00:02.820866,0 days 00:00:02.817046,0
0 days 00:00:02.825454,0 days 00:00:02.821659,0
0 days 00:00:02.830316,0 days 00:00:02.826395,0
0 days 00:00:02.834955,0 days 00:00:02.831085,0
0 days 00:00:02.839541,0 days 00:00:02.835734,0
0 days 00:00:02.844218,0 days 00:00:02.840343,0
0 days 00:00:02.848833,0 days 00:00:02.845003,0
0 days 00:00:02.853552,0 days 00:00:02.849584,0
0 days 00:00:02.858286,0 days 00:00:02.854321,0
0 days 00:00:02.863442,0 days 00:00:02.859204,0
0 days 00:00:02.867983,0 days 00:00:02.864147,0
0 days 00:00:02.872539,0 days 00:00:02.868732,0
0 days 00:00:02.877451,0 days 00:00:02.873491,0
0 days 00:00:02.882188,0 days 00:00:02.878292,0
0 days 00:00:02.887632,0 days 00:00:02.882952,0
0 days 00:00:02.892286,0 days 00:00:02.888399,0
0 days 00:00:02.897179,0 days 00:00:02.893181,0
0 days 00:00:02.901803,0 days 00:00:02.897948,0
0 days 00:00:02.906479,0 days 00:00:02.902557,0
0 days 00:00:02.911276,0 days 00:00:02.907303,0
0 days 00:00:02.915946,0 days 00:00:02.912106,0
0 days 00:00:02.920600,0 days 00:00:02.916691,0
0 days 00:00:02.925287,0 days 00:00:02.921368,0
0 days 00:00:02.930152,0 days 00:00:02.926137,0
0 days 00:00:02.934831,0 days 00:00:02.931005,0
0 days 00:00:02.939286,0 days 00:00:02.935582,0
0 days 00:00:02.944572,0 days 00:00:02.940392,0
0 days 00:00:02.951644,0 days 00:00:02.945936,0
0 days 00:00:02.959732,0 days 00:00:02.953589,0
0 days 00:00:02.967865,0 days 00:00:02.961627,0
0 days 00:00:02.975214,0 days 00:00:02.969267,0
0 days 00:00:02.980839,0 days 00:00:02.976330,0
0 days 00:00:02.985789,0 days 00:00:02.981751,0
0 days 00:00:02.990947,0 days 00:00:02.986706,0
0 days 00:00:02.997254,0 days 00:00:02.992114,0
0 days 00:00:03.001830,0 days 00:00:02.998039,0
0 days 00:00:03.006467,0 days 00:00:03.002553,0
0 days 00:00:03.011372,0 days 00:00:03.007388,0
0 days 00:00:03.016099,0 days 00:00:03.012125,0
0 days 00:00:03.020646,0 days 00:00:03.016831,0
0 days 00:00:03.025271,0 days 00:00:03.021398,0
0 days 00:00:03.030140,0 days 00:00:03.026174,0
0 days 00:00:03.034904,0 days 00:00:03.030921,0
0 days 00:00:03.039583,0 days 00:00:03.035711,0
0 days 00:00:03.044230,0 days 00:00:03.040375,0
0 days 00:00:03.049029,0 days 00:00:03.045055,0
0 days 00:00:03.053688,0 days 00:00:03.049851,0
0 days 00:00:03.058469,0 days 00:00:03.054489,0
0 days 00:00:03.063495,0 days 00:00:03.059458,0
0 days 00:00:03.068137,0 days 00:00:03.064278,0
0 days 00:00:03.072931,0 days 00:00:03.068903,0
0 days 00:00:03.077477,0 days 00:00:03.073704,0
0 days 00:00:03.082233,0 days 00:00:03.078239,0
0 days 00:00:03.086777,0 days 00:00:03.082950,0
0 days 00:00:03.091370,0 days 00:00:03.087526,0
0 days 00:00:03.096046,0 days 00:00:03.092173,0
0 days 00:00:03.100820,0 days 00:00:03.096843,0
0 days 00:00:03.105519,0 days 00:00:03.101602,0
0 days 00:00:03.110285,0 days 00:00:03.106364,0
0 days 00:00:03.114989,0 days 00:00:03.111060,0
0 days 00:00:03.119637,0 days 00:00:03.115773,0
0 days 00:00:03.124290,0 days 00:00:03.120433,0
0 days 00:00:03.129069,0 days 00:00:03.125133,0
0 days 00:00:03.133629,0 days 00:00:03.129843,0
0 days 00:00:03.138336,0 days 00:00:03.134368,0
0 days 00:00:03.143011,0 days 00:00:03.139175,0
0 days 00:00:03.147805,0 days 00:00:03.143869,0
0 days 00:00:03.152568,0 days 00:00:03.148725,0
0 days 00:00:03.157122,0 days 00:00:03.153294,0
0 days 00:00:03.162029,0 days 00:00:03.157971,0
0 days 00:00:03.166677,0 days 00:00:03.162783,0
0 days 00:00:03.171498,0 days 00:00:03.167465,0
0 days 00:00:03.176066,0 days 00:00:03.172305,0
0 days 00:00:03.180942,0 days 00:00:03.176902,0
0 days 00:00:03.185916,0 days 00:00:03.181785,0
0 days 00:00:03.190412,0 days 00:00:03.186648,0
0 days 00:00:03.195130,0 days 00:00:03.191245,0
0 days 00:00:03.199602,0 days 00:00:03.195886,0
0 days 00:00:03.204323,0 days 00:00:03.200379,0
0 days 00:00:03.209002,0 days 00:00:03.205079,0
0 days 00:00:03.213941,0 days 00:00:03.209927,0
0 days 00:00:03.218692,0 days 00:00:03.214720,0
0 days 00:00:03.223203,0 days 00:00:03.219437,0
0 days 00:00:03.228106,0 days 00:00:03.224067,0
0 days 00:00:03.232687,0 days 00:00:03.228875,0
0 days 00:00:03.237345,0 days 00:00:03.233415,0
0 days 00:00:03.241979,0 days 00:00:03.238101,0
0 days 00:00:03.247034,0 days 00:00:03.242928,0
0 days 00:00:03.251562,0 days 00:00:03.247787,0
0 days 00:00:03.256241,0 days 00:00:03.252270,0
0 days 00:00:03.261165,0 days 00:00:03.257173,0
0 days 00:00:03.265817,0 days 00:00:03.261945,0
0 days 00:00:03.270349,0 days 00:00:03.266564,0
0 days 00:00:03.274808,0 days 00:00:03.271060,0
0 days 00:00:03.279831,0 days 00:00:03.275705,0
0 days 00:00:03.284395,0 days 00:00:03.280536,0
0 days 00:00:03.288987,0 days 00:00:03.285146,0
0 days 00:00:03.294195,0 days 00:00:03.290002,0
0 days 00:00:03.298766,0 days 00:00:03.294982,0
0 days 00:00:03.303315,0 days 00:00:03.299478,0
0 days 00:00:03.307774,0 days 00:00:03.304033,0
0 days 00:00:03.312901,0 days 00:00:03.308732,0
0 days 00:00:03.317631,0 days 00:00:03.313669,0
0 days 00:00:03.322245,0 days 00:00:03.318332,0
0 days 00:00:03.327040,0 days 00:00:03.323084,0
0 days 00:00:03.331841,0 days 00:00:03.327858,0
0 days 00:00:03.336502,0 days 00:00:03.332563,0
0 days 00:00:03.341182,0 days 00:00:03.337270,0
0 days 00:00:03.346123,0 days 00:00:03.342150,0
0 days 00:00:03.350672,0 days 00:00:03.346892,0
0 days 00:00:03.355405,0 days 00:00:03.351395,0
0 days 00:00:03.360268,0 days 00:00:03.356266,0
0 days 00:00:03.365056,0 days 00:00:03.361073,0
0 days 00:00:03.369603,0 days 00:00:03.365879,0
0 days 00:00:03.374146,0 days 00:00:03.370331,0
0 days 00:00:03.378940,0 days 00:00:03.375024,0
0 days 00:00:03.383490,0 days 00:00:03.379704,0
0 days 00:00:03.388097,0 days 00:00:03.384275,0
0 days 00:00:03.393019,0 days 00:00:03.388993,0
0 days 00:00:03.397647,0 days 00:00:03.393855,0
0 days 00:00:03.402279,0 days 00:00:03.398466,0
0 days 00:00:03.406781,0 days 00:00:03.402971,0
0 days 00:00:03.411522,0 days 00:00:03.407565,0
0 days 00:00:03.416293,0 days 00:00:03.412300,0
0 days 00:00:03.420746,0 days 00:00:03.417012,0
0 days 00:00:03.425377,0 days 00:00:03.421540,0
0 days 00:00:03.430628,0 days 00:00:03.426375,0
0 days 00:00:03.435759,0 days 00:00:03.431575,0
0 days 00:00:03.440227,0 days 00:00:03.436488,0
0 days 00:00:03.444833,0 days 00:00:03.440999,0
0 days 00:00:03.449364,0 days 00:00:03.445618,0
0 days 00:00:03.453973,0 days 00:00:03.450127,0
0 days 00:00:03.458650,0 days 00:00:03.454751,0
0 days 00:00:03.464101,0 days 00:00:03.459771,0
0 days 00:00:03.468681,0 days 00:00:03.464852,0
0 days 00:00:03.473193,0 days 00:00:03.469415,0
0 days 00:00:03.478000,0 days 00:00:03.474005,0
0 days 00:00:03.482982,0 days 00:00:03.478918,0
0 days 00:00:03.487698,0 days 00:00:03.483753,0
0 days 00:00:03.492392,0 days 00:00:03.488526,0
0 days 00:00:03.497359,0 days 00:00:03.493294,0
0 days 00:00:03.502126,0 days 00:00:03.498189,0
0 days 00:00:03.507188,0 days 00:00:03.502975,0
0 days 00:00:03.513104,0 days 00:00:03.508384,0
0 days 00:00:03.517738,0 days 00:00:03.513858,0
0 days 00:00:03.522589,0 days 00:00:03.518607,0
0 days 00:00:03.527556,0 days 00:00:03.523467,0
0 days 00:00:03.532321,0 days 00:00:03.528351,0
0 days 00:00:03.537092,0 days 00:00:03.533066,0
0 days 00:00:03.542246,0 days 00:00:03.538014,0
0 days 00:00:03.547524,0 days 00:00:03.543284,0
0 days 00:00:03.552193,0 days 00:00:03.548296,0
0 days 00:00:03.556948,0 days 00:00:03.553008,0
0 days 00:00:03.562140,0 days 00:00:03.557888,0
0 days 00:00:03.567214,0 days 00:00:03.562995,0
0 days 00:00:03.571799,0 days 00:00:03.567989,0
0 days 00:00:03.576720,0 days 00:00:03.572755,0
0 days 00:00:03.581465,0 days 00:00:03.577555,0
0 days 00:00:03.586056,0 days 00:00:03.582201,0
0 days 00:00:03.590778,0 days 00:00:03.586814,0
0 days 00:00:03.595752,0 days 00:00:03.591755,0
0 days 00:00:03.600392,0 days 00:00:03.596538,0
0 days 00:00:03.605048,0 days 00:00:03.601191,0
0 days 00:00:03.609817,0 days 00:00:03.605941,0
0 days 00:00:03.614838,0 days 00:00:03.610663,0
0 days 00:00:03.619332,0 days 00:00:03.615595,0
0 days 00:00:03.624057,0 days 00:00:03.620105,0
0 days 00:00:03.628900,0 days 00:00:03.624888,0
0 days 00:00:03.633503,0 days 00:00:03.629624,0
0 days 00:00:03.638071,0 days 00:00:03.634247,0
0 days 00:00:03.642890,0 days 00:00:03.638886,0
0 days 00:00:03.647616,0 days 00:00:03.643657,0
0 days 00:00:03.652201,0 days 00:00:03.648352,0
0 days 00:00:03.656840,0 days 00:00:03.652960,0
0 days 00:00:03.661922,0 days 00:00:03.657821,0
0 days 00:00:03.666854,0 days 00:00:03.662854,0
0 days 00:00:03.673092,0 days 00:00:03.668586,0
0 days 00:00:03.680996,0 days 00:00:03.675150,0
0 days 00:00:03.688273,0 days 00:00:03.682442,0
0 days 00:00:03.697608,0 days 00:00:03.690201,0
0 days 00:00:03.703439,0 days 00:00:03.698759,0
0 days 00:00:03.708108,0 days 00:00:03.704354,0
0 days 00:00:03.715184,0 days 00:00:03.709541,0
0 days 00:00:03.721891,0 days 00:00:03.716495,0
0 days 00:00:03.726940,0 days 00:00:03.722868,0
0 days 00:00:03.732258,0 days 00:00:03.727839,0
0 days 00:00:03.736891,0 days 00:00:03.733025,0
0 days 00:00:03.741731,0 days 00:00:03.737780,0
0 days 00:00:03.746838,0 days 00:00:03.742753,0
0 days 00:00:03.751510,0 days 00:00:03.747619,0
0 days 00:00:03.756251,0 days 00:00:03.752273,0
0 days 00:00:03.761594,0 days 00:00:03.757258,0
0 days 00:00:03.766371,0 days 00:00:03.762380,0
0 days 00:00:03.771091,0 days 00:00:03.767148,0
0 days 00:00:03.775981,0 days 00:00:03.772064,0
0 days 00:00:03.781391,0 days 00:00:03.777004,0
0 days 00:00:03.786067,0 days 00:00:03.782263,0
0 days 00:00:03.790735,0 days 00:00:03.786834,0
0 days 00:00:03.795669,0 days 00:00:03.791651,0
0 days 00:00:03.800528,0 days 00:00:03.796492,0
0 days 00:00:03.805256,0 days 00:00:03.801359,0
0 days 00:00:03.810082,0 days 00:00:03.806130,0
0 days 00:00:03.814692,0 days 00:00:03.810904,0
0 days 00:00:03.819273,0 days 00:00:03.815471,0
0 days 00:00:03.823775,0 days 00:00:03.820057,0
0 days 00:00:03.828698,0 days 00:00:03.824678,0
0 days 00:00:03.833499,0 days 00:00:03.829512,0
0 days 00:00:03.838031,0 days 00:00:03.834276,0
0 days 00:00:03.842617,0 days 00:00:03.838855,0
0 days 00:00:03.847463,0 days 00:00:03.843484,0
0 days 00:00:03.852273,0 days 00:00:03.848263,0
0 days 00:00:03.857004,0 days 00:00:03.853103,0
0 days 00:00:03.861937,0 days 00:00:03.857899,0
0 days 00:00:03.866601,0 days 00:00:03.862736,0
0 days 00:00:03.871217,0 days 00:00:03.867347,0
0 days 00:00:03.875950,0 days 00:00:03.872025,0
0 days 00:00:03.880888,0 days 00:00:03.876843,0
0 days 00:00:03.885450,0 days 00:00:03.881668,0
0 days 00:00:03.890019,0 days 00:00:03.886198,0
0 days 00:00:03.895194,0 days 00:00:03.890916,0
0 days 00:00:03.899840,0 days 00:00:03.895965,0
0 days 00:00:03.904750,0 days 00:00:03.900787,0
0 days 00:00:03.909541,0 days 00:00:03.905636,0
0 days 00:00:03.914463,0 days 00:00:03.910438,0
0 days 00:00:03.919026,0 days 00:00:03.915232,0
0 days 00:00:03.923732,0 days 00:00:03.919818,0
0 days 00:00:03.928695,0 days 00:00:03.924644,0
0 days 00:00:03.933260,0 days 00:00:03.929463,0
0 days 00:00:03.937772,0 days 00:00:03.933985,0
0 days 00:00:03.942442,0 days 00:00:03.938604,0
0 days 00:00:03.947244,0 days 00:00:03.943306,0
0 days 00:00:03.951922,0 days 00:00:03.948010,0
0 days 00:00:03.956518,0 days 00:00:03.952720,0
0 days 00:00:03.961625,0 days 00:00:03.957575,0
0 days 00:00:03.966331,0 days 00:00:03.962395,0
0 days 00:00:03.971034,0 days 00:00:03.967117,0
0 days 00:00:03.975887,0 days 00:00:03.971986,0
0 days 00:00:03.981095,0 days 00:00:03.976901,0
0 days 00:00:03.985807,0 days 00:00:03.981919,0
0 days 00:00:03.990285,0 days 00:00:03.986547,0
0 days 00:00:03.995289,0 days 00:00:03.991197,0
0 days 00:00:03.999875,0 days 00:00:03.996032,0
0 days 00:00:04.004506,0 days 00:00:04.000634,0
0 days 00:00:04.009017,0 days 00:00:04.005277,0
0 days 00:00:04.014098,0 days 00:00:04.009936,0
0 days 00:00:04.018681,0 days 00:00:04.014897,0
0 days 00:00:04.023283,0 days 00:00:04.019456,0
0 days 00:00:04.027952,0 days 00:00:04.024120,0
0 days 00:00:04.032729,0 days 00:00:04.028764,0
0 days 00:00:04.037343,0 days 00:00:04.033441,0
0 days 00:00:04.041972,0 days 00:00:04.038156,0
0 days 00:00:04.046788,0 days 00:00:04.042890,0
0 days 00:00:04.051424,0 days 00:00:04.047559,0
0 days 00:00:04.056097,0 days 00:00:04.052212,0
0 days 00:00:04.060784,0 days 00:00:04.056964,0
0 days 00:00:04.065351,0 days 00:00:04.061571,0
0 days 00:00:04.069959,0 days 00:00:04.066137,0
0 days 00:00:04.074766,0 days 00:00:04.070825,0
0 days 00:00:04.080094,0 days 00:00:04.075816,0
0 days 00:00:04.084835,0 days 00:00:04.080967,0
0 days 00:00:04.089520,0 days 00:00:04.085652,0
0 days 00:00:04.094269,0 days 00:00:04.090324,0
0 days 00:00:04.099024,0 days 00:00:04.095137,0
0 days 00:00:04.103657,0 days 00:00:04.099778,0
0 days 00:00:04.108344,0 days 00:00:04.104427,0
0 days 00:00:04.113587,0 days 00:00:04.109408,0
0 days 00:00:04.118280,0 days 00:00:04.114374,0
0 days 00:00:04.123008,0 days 00:00:04.119065,0
0 days 00:00:04.127991,0 days 00:00:04.123957,0
0 days 00:00:04.132651,0 days 00:00:04.128808,0
0 days 00:00:04.137392,0 days 00:00:04.133428,0
0 days 00:00:04.142255,0 days 00:00:04.138246,0
0 days 00:00:04.147241,0 days 00:00:04.143133,0
0 days 00:00:04.152092,0 days 00:00:04.148084,0
0 days 00:00:04.156696,0 days 00:00:04.152882,0
0 days 00:00:04.161621,0 days 00:00:04.157608,0
0 days 00:00:04.166646,0 days 00:00:04.162546,0
0 days 00:00:04.171230,0 days 00:00:04.167374,0
0 days 00:00:04.175812,0 days 00:00:04.172065,0
0 days 00:00:04.180633,0 days 00:00:04.176676,0
0 days 00:00:04.185229,0 days 00:00:04.181385,0
0 days 00:00:04.189896,0 days 00:00:04.186021,0
0 days 00:00:04.194670,0 days 00:00:04.190716,0
0 days 00:00:04.199462,0 days 00:00:04.195519,0
0 days 00:00:04.204018,0 days 00:00:04.200250,0
0 days 00:00:04.208687,0 days 00:00:04.204830,0
0 days 00:00:04.213618,0 days 00:00:04.209554,0
0 days 00:00:04.218142,0 days 00:00:04.214315,0
0 days 00:00:04.222824,0 days 00:00:04.218869,0
0 days 00:00:04.227681,0 days 00:00:04.223679,0
0 days 00:00:04.232239,0 days 00:00:04.228414,0
0 days 00:00:04.236787,0 days 00:00:04.232933,0
0 days 00:00:04.241337,0 days 00:00:04.237506,0
0 days 00:00:04.246252,0 days 00:00:04.242201,0
0 days 00:00:04.250809,0 days 00:00:04.247035,0
0 days 00:00:04.255355,0 days 00:00:04.251547,0
0 days 00:00:04.260157,0 days 00:00:04.256186,0
0 days 00:00:04.264753,0 days 00:00:04.260888,0
0 days 00:00:04.269357,0 days 00:00:04.265533,0
0 days 00:00:04.274047,0 days 00:00:04.270119,0
0 days 00:00:04.279146,0 days 00:00:04.274935,0
0 days 00:00:04.283777,0 days 00:00:04.279918,0
0 days 00:00:04.288467,0 days 00:00:04.284556,0
0 days 00:00:04.293464,0 days 00:00:04.289345,0
0 days 00:00:04.298167,0 days 00:00:04.294305,0
0 days 00:00:04.302796,0 days 00:00:04.298911,0
0 days 00:00:04.307369,0 days 00:00:04.303572,0
0 days 00:00:04.312216,0 days 00:00:04.308181,0
0 days 00:00:04.316801,0 days 00:00:04.312925,0
0 days 00:00:04.321427,0 days 00:00:04.317564,0
0 days 00:00:04.326044,0 days 00:00:04.322237,0
0 days 00:00:04.330642,0 days 00:00:04.326851,0
0 days 00:00:04.335220,0 days 00:00:04.331401,0
0 days 00:00:04.339765,0 days 00:00:04.335965,0
0 days 00:00:04.344498,0 days 00:00:04.340634,0
0 days 00:00:04.349030,0 days 00:00:04.345201,0
0 days 00:00:04.353709,0 days 00:00:04.349806,0
0 days 00:00:04.358271,0 days 00:00:04.354482,0
0 days 00:00:04.363051,0 days 00:00:04.359122,0
0 days 00:00:04.367731,0 days 00:00:04.363823,0
0 days 00:00:04.372394,0 days 00:00:04.368567,0
0 days 00:00:04.376928,0 days 00:00:04.373188,0
0 days 00:00:04.381532,0 days 00:00:04.377752,0
0 days 00:00:04.388126,0 days 00:00:04.382840,0
0 days 00:00:04.395386,0 days 00:00:04.389695,0
0 days 00:00:04.403377,0 days 00:00:04.397109,0
0 days 00:00:04.409903,0 days 00:00:04.404923,0
0 days 00:00:04.416575,0 days 00:00:04.411453,0
0 days 00:00:04.421172,0 days 00:00:04.417315,0
0 days 00:00:04.426389,0 days 00:00:04.422274,0
0 days 00:00:04.433398,0 days 00:00:04.427850,0
0 days 00:00:04.438988,0 days 00:00:04.434390,0
0 days 00:00:04.443796,0 days 00:00:04.439837,0
0 days 00:00:04.448545,0 days 00:00:04.444636,0
0 days 00:00:04.453148,0 days 00:00:04.449234,0
0 days 00:00:04.457652,0 days 00:00:04.453897,0
0 days 00:00:04.462581,0 days 00:00:04.458543,0
0 days 00:00:04.467219,0 days 00:00:04.463354,0
0 days 00:00:04.471663,0 days 00:00:04.467939,0
0 days 00:00:04.476415,0 days 00:00:04.472588,0
0 days 00:00:04.481239,0 days 00:00:04.477221,0
0 days 00:00:04.485934,0 days 00:00:04.482003,0
0 days 00:00:04.490476,0 days 00:00:04.486694,0
0 days 00:00:04.495284,0 days 00:00:04.491354,0
0 days 00:00:04.499847,0 days 00:00:04.495999,0
0 days 00:00:04.504447,0 days 00:00:04.500610,0
0 days 00:00:04.509302,0 days 00:00:04.505330,0
0 days 00:00:04.514083,0 days 00:00:04.510144,0
0 days 00:00:04.518777,0 days 00:00:04.514844,0
0 days 00:00:04.523311,0 days 00:00:04.519501,0
0 days 00:00:04.528005,0 days 00:00:04.524184,0
0 days 00:00:04.532530,0 days 00:00:04.528773,0
0 days 00:00:04.537110,0 days 00:00:04.533247,0
0 days 00:00:04.541923,0 days 00:00:04.537939,0
0 days 00:00:04.546904,0 days 00:00:04.542835,0
0 days 00:00:04.551419,0 days 00:00:04.547643,0
0 days 00:00:04.556021,0 days 00:00:04.552223,0
0 days 00:00:04.560687,0 days 00:00:04.556879,0
0 days 00:00:04.565307,0 days 00:00:04.561471,0
0 days 00:00:04.569951,0 days 00:00:04.566070,0
0 days 00:00:04.574687,0 days 00:00:04.570750,0
0 days 00:00:04.579446,0 days 00:00:04.575487,0
0 days 00:00:04.583917,0 days 00:00:04.580153,0
0 days 00:00:04.588488,0 days 00:00:04.584733,0
0 days 00:00:04.593339,0 days 00:00:04.589431,0
0 days 00:00:04.597933,0 days 00:00:04.594126,0
0 days 00:00:04.602502,0 days 00:00:04.598689,0
0 days 00:00:04.606989,0 days 00:00:04.603270,0
0 days 00:00:04.611832,0 days 00:00:04.607873,0
0 days 00:00:04.616496,0 days 00:00:04.612594,0
0 days 00:00:04.621083,0 days 00:00:04.617235,0
0 days 00:00:04.625581,0 days 00:00:04.621840,0
0 days 00:00:04.630570,0 days 00:00:04.626462,0
0 days 00:00:04.635214,0 days 00:00:04.631332,0
0 days 00:00:04.639790,0 days 00:00:04.635950,0
0 days 00:00:04.644762,0 days 00:00:04.640668,0
0 days 00:00:04.649491,0 days 00:00:04.645525,0
0 days 00:00:04.654058,0 days 00:00:04.650223,0
0 days 00:00:04.659137,0 days 00:00:04.655031,0
0 days 00:00:04.664277,0 days 00:00:04.660103,0
0 days 00:00:04.668915,0 days 00:00:04.665055,0
0 days 00:00:04.673705,0 days 00:00:04.669698,0
0 days 00:00:04.678530,0 days 00:00:04.674583,0
0 days 00:00:04.683283,0 days 00:00:04.679346,0
0 days 00:00:04.687864,0 days 00:00:04.684076,0
0 days 00:00:04.692769,0 days 00:00:04.688812,0
0 days 00:00:04.697481,0 days 00:00:04.693561,0
0 days 00:00:04.702156,0 days 00:00:04.698198,0
0 days 00:00:04.706833,0 days 00:00:04.702923,0
0 days 00:00:04.711595,0 days 00:00:04.707647,0
0 days 00:00:04.716334,0 days 00:00:04.712368,0
0 days 00:00:04.720882,0 days 00:00:04.717105,0
0 days 00:00:04.725521,0 days 00:00:04.721730,0
0 days 00:00:04.730526,0 days 00:00:04.726471,0
0 days 00:00:04.735138,0 days 00:00:04.731270,0
0 days 00:00:04.739884,0 days 00:00:04.735948,0
0 days 00:00:04.745725,0 days 00:00:04.741263,0
0 days 00:00:04.750495,0 days 00:00:04.746502,0
0 days 00:00:04.755078,0 days 00:00:04.751210,0
0 days 00:00:04.759887,0 days 00:00:04.755971,0
0 days 00:00:04.764591,0 days 00:00:04.760698,0
0 days 00:00:04.769158,0 days 00:00:04.765336,0
0 days 00:00:04.773603,0 days 00:00:04.769852,0
0 days 00:00:04.778767,0 days 00:00:04.774535,0
0 days 00:00:04.783445,0 days 00:00:04.779575,0
